132	pos	"This film is worth seeing alone for Jared Harris' outstanding portrayal of John Lennon. It doesn't matter that Harris doesn't exactly resemble Lennon; his mannerisms, expressions, posture, accent and attitude are pure Lennon. Best scene: Lennon in a local cafe verbally sparring with a stuttering fan as to whether Paul McCartney & Wings' ""Silly Love Songs"" is worthy of #1 status in America."
133	pos	"Joel schumacher Made a heck of a choice when he decided on this cast and this script. The story is well written and well laid out, and this entirely new cast of 10 or 12 central characters was absolutely brilliant. It seemed that there were 6 ""leads"" and about a half dozen supporting, and by far this is the best thing about the movie, the fresh young faces of tomorrow. It has been a long time since hollywood has touched the controversial vietnam war films,which says something for the""story that needed to be told""(as stated by schumacher) and Tigerland lands in that handful of top war movies period. Yet it can not be labeled as a war movie because it seemed to be based more on the human spirit of Bozz and the others. I Think anyone who just wants to see a good film with out all of the special FX, but just good, gritty drama should go see Tigerland, obviously Shumachers Best works in the past 8 years."
134	neg	Herbie, the Volkswagen that thinks like a man, is back, now being driven by Maggie Peyton (Lindsay Lohan), a young woman who hopes to become a NASCAR champion. The only thing standing in her way is the current champion, Trip Murphy (Matt Dillon), who will do anything to stop them.<br /><br />The original love bug wasn't that good. Even as a kid, I remember not liking it very much. I had some hope for the sequel though. I mean the cast is pretty good and the trailer makes it seem like a pretty fun movie. Unfortunately, Herbie is no better now than he was before. The film is defiantly weak for people over the age of 12. It will probably entertain the kids but that's all.<br /><br />I realize it's a kids film and all but they could have made the film a little more interesting. There were very few laughs and it got boring near the end. Most of the actors seemed dead in their roles too. Lindsay Lohan was alright as Maggie Peyton. She usually gives better performances like in Freaky Friday and Mean Girls. Matt Dillon gave the best performance out of everyone. He was very good as the bad guy even though he didn't have a lot to work with. Justin Long, Breckin Meyer and Michael Keaton are really just there and they don't do anything special.<br /><br />Angela Robinson directs and she does an okay job. She tries to keep the film interesting but she's working with a weak script. Thomas Lennon and Ben Garant wrote the screenplay and would it be any surprise to you that they were also responsible for Taxi and The Pacifier? These two make light films yet they fail to really make the stories interesting or enjoyable. It's not completely their fault but hopefully next time they will try harder. In the end, Herbie is a safe, predictable family film that's worth watching if you're a kid. Everyone else is better off skipping it. Rating 4/10
135	neg	The opening scene of this film sets the pace for the entirety of its ninety minutes. The shots are generic, conventional, and of television movie quality. The snow drenched scenery is gorgeous, yet the characters held with in it have a similar quality to that of looking at a photograph of such scenery, the overwhelming feeling being that of distance. Some of the editing is fairly high quality and the work of an veteran professional, the dialogue however is clunky and artificial, having little bearing on 'real' conversations at all seemingly. Any emotional insight is displaced in favour of swearing, which is of course the way in which everyone shows their true feelings. The action is slow and underwhelming, the overall feeling being one of someone trickling cold water over your head, but so slowly that you barely notice, yet eventually you feel pathetic and slightly sorry for yourself for being caught in such a incomprehensible situation.<br /><br />The mixture of genres that the Fessenden has seemingly tried to use; psychological thriller, horror and family drama, although commendable suffers from a serious lack of tension and interesting dialogue. The way in which the husband, wife and child trio interact is particularly unrealistic. The themes of family relationships being played out in haunting setting have been covered countless times before by far superior films, an instant example being that of The Shining (1980). The family unit here are torn by innocuous troubles which are hard to understand or sympathise with considering the relative ambiguity of the script.<br /><br />The family unit is hardly stalked throughout the film, Fessenden playing down the thriller possibilities of the narrative in favour of a slow family drama for the majority of the running time. The 'stalker' figure Otis has few apparent motives for his behaviour and despite being perhaps the most interesting and well acted character is still very underdeveloped. The main characters are empty husks of people who it was extremely hard to relate to, their relationships with each other being particularly void of any sentiment or feeling. Although the ignorance of the Erik per Sullivan's young character by his parents is presumably part of the story, surely any reasonable person would question their son if he allegedly spoke to someone who seemingly doesn't exist? People can accept this film as intelligent because of its relative lack of conventional aspects regarding creature based horror movies but this film fails in respect of whichever genre you wished to pigeonhole it in. You can read deep psychological meanings into every single minute detail of anything if you should so wish to but I think people would be better off over analysing their carpet for some deep emotional meaning, rather than these vacuous sub-human creations.
136	neg	"Another horror flick in which a goof-ball teenager battles a madman and his supernatural sidekick who want to take over?! Yes, but the fact that this one was from Canada gives it a slightly different feel. ""The Brain"" has troublesome teenager Jim Majelewski getting put into a treatment whose leader turns out to be a cult leader aided by a big ugly ""brain"". Can Jim stop him? I guess that since our northern neighbor has accomplished all that they have accomplished, they're entitled to make at least one ridiculous horror movie. But still, they'll probably want to be known for having national health care and all.<br /><br />The bad guy had a brain. Why didn't the people who made this movie?"
137	pos	this is one amazing movie!!!!! you have to realize that chinese folklore is complicated and philosophical. there are always stories behind stories. i myself did not understand everything but knowing chinese folklore (i studied them in school)it is very complicated. you just have to take what it gives you.....ENJOY THE MOVIE AND ENJOY THE RIDE....HOORAY!!!!
138	pos	"I LOVE Jack's jokes like 'The cliché is...' or ""Over the top cliché guy, black, oily skin, kinda spooky..."". He is just hilarious! Daniel's starting to catch up on him to! Good thing Jack's not on the team anymore (in a way) or else it would have been sarcasm mania!!!!I just love all the plots (season 8, a little less, I have to admit), the characters are great, the actors are great, I'm starting to pick up facial expressions (and more) from Jack, Daniel and Teal'c...It just all theoretically possible and exciting...oops! Their I go again!!! Sorry, I'm also starting to pick up traits from Carter, and all of this is driving my parents NUTZ!!!!!!! Well, to conclude, I think it's good for another three seasons or so, especially if they keep on packing the episodes with all this humor, drama, action and so forth!!!!!!!!!!!!!!!!"
139	pos	I was shocked and surprised by the negative reviews I saw on the web, I thought Cinderella 2 (as well as 3) is a very cute and funny sequel for everyone - kids and adults...like me, I am 22 years old.<br /><br />I also find it and very informative film, it shows lessons on being true to yourself and following your heart. I thought it has great animation, and the voice casting was very good; the songs performed by Brooke Allison too. Since this film has been divided into three flashbacks/stories, my favorite out of the three, is the story of when Jaq the mouse, became a human for a day, thanks to Fairy Godmother and her magic.
140	neg	"...you know the rest. If you want a good zombie movie, DON'T RENT THIS MOVIE. If you want a documentary-esquire look at ""hood life"" you're at the wrong place as well. If you're looking for a laughable piece of film, this is a real winner! The acting is as flat as a piece of paper. The best example of this is definitely the officer investigating the drive-by. I can tell that he did the voice for the 911 operator as well by the flat tone of his voice. If I could hear a cardboard box talk, it'd probably sound like this guy. Oh yea, and the ""zombies"" did their best snake impression which is on par with their FANTASTIC acting overall (note sarcasm...HOW DID THIS NOT WIN AN Oscar FOR BEST MAKE-UP) The Quiroz......did not do any sort of directing. I felt like I was watching an improvisational period piece (the period is more like 1990's LA) The direction is however one-uped by the worst script I think to ever grace a movie. I haven't heard such lovely lines, like the epic one word beginning to the movie ""F**k!"", since Ice Grill which was another ""urban"" thriller. This only works of course in conjunction with the also-epic hip-hop soundtrack! All 3 or so songs of it! All in all, what the hell did you expect from a movie entitled ""Hood of the Living Dead""? I rented this movie with full intention to laugh at its every scene, and boy it delivered and MORE! I would definitely recommend this to anyone who wants to get together with a bunch of guys and laugh at a low budget horror (yea right...) movie for the night. A memorable experience for sure!"
141	neg	Its not the cast. A finer group of actors, you could not find. Its not the setting. The director is in love with New York City, and by the end of the film, so are we all! Woody Allen could not improve upon what Bogdonovich has done here. If you are going to fall in love, or find love, Manhattan is the place to go. No, the problem with the movie is the script. There is none. The actors fall in love at first sight, words are unnecessary. In the director's own experience in Hollywood that is what happens when they go to work on the set. It is reality to him, and his peers, but it is a fantasy to most of us in the real world. So, in the end, the movie is hollow, and shallow, and message-less.
142	pos	NYC, 2022: The Greenhouse effect, vanished oceans, grinding unemployment and scarcity of water, power and food.. and New York's population has topped 40 million. This is a little gem of a picture, not least because a resource-depleted future is a reality for us 21st Century citizens. <br /><br />The low-budget opening titles of this movie are great: set to music, a low-tech 'tape-slide' sequence composed entirely of archive stills from the dawn of photography right up to 1973, depicts an unspoiled American pastoral developing into a polluted and crowded Hell in less than 2 minutes. Succinct and unambiguous, it's truly memorable. Budget limitations are also behind rather unimaginative cinematography and other constraints, at odds with the story's brilliant premise. The police station sequences are like an episode of some 70's TV detective show, and the other interior sets look basic at best. The budget probably all went on trying to 'futurise' the Soylent Executive's 'Chelsea West' apartment with state-of-the art goodies, meaning the other costumes are perfunctory, some establishing shots are bizarrely underpopulated and the daytime exteriors seemingly all shot through a smoke filter.<br /><br />The memorable scene where Sol and Thorn (Charlton Heston) share a meal of expensive and rare food neatly summarises their society: They enjoy real bourbon, lettuce, celery, tomato, apple, and beef, and we really sense their lip-smacking appreciation of someone else's wealthy privileges.<br /><br />Robinson's pivotal death scene, in which his character is willingly euthenased at a place called 'Home', depicts him immersed in images of the world's once-beautiful flora and fauna as he remembered them, beautifully contrasted with the jaundiced Thorn's dawning realization that the future has been bankrupted, among other horrors.<br /><br />This is one smart film, and its core message is as pertinent today as it was in the early 70s. Yes, I know we're not eating the dead yet, but with our resource-sapping longevity, spiraling poverty gap, corporate global capitalism and unchecked habitat destruction leading to climate change, the lasting prediction of 'Soylent Green' may come to pass.
143	pos	I married a Japanese woman 14 years ago. We're still together.<br /><br />However in the 1950's it would never have been as easy.<br /><br />Life in the military had been mined for action, drama, and comedy for years by this point. Mined to death. The mixed relationships gave it new ground to cover. This is old hat today, but then...? Marrying an Asian back then meant you either owed somebody something or you were a freak of some sort. This touched on both possibilities along with the third. Maybe it IS love? <br /><br />Brando did his usual good job. Garner did a better job than he usually does. He's good, but this showed how good he could be. Umecki-chan had a helluva debut here and while I think she earned her statue, she didn't really stretch. It was a role that no one who hadn't been overseas would have recognized and the newness was the corker.<br /><br />The real scene stealer was Red Buttons. Red was the best thing in this film. Bank on it. And the Japanese lifestyles were shown in an admirable light as well.<br /><br />A classic.
144	neg	I attempted watching this movie twice and even then fast forwarding the irritating parts but still could not make it to the end.<br /><br />I don't understand how this movie *genuinely* got any good reviews. I think these people giving such good reviews are just trying to hype the movie for marketing purposes. Their reviews seem very unrealistic and it looks like an inside job, which makes things more pitiful. Movies should get true positive comments on their own steam and not contrived ones!! <br /><br />The acting was reminiscent of a cheesy porno movie, and not in a funny way. I don't mind low budget movies with bad acting if they know how to work with it. <br /><br />I found the lead character to be irritating. His facial expressions and humor was unbearably childish. I thought this was intentional to make the womens conspiracy seem more enjoyable and founded, but they were even worse. <br /><br />The script was also very awkward (his bosses overdone business speech) and the unfunny sarcastic remarks. <br /><br />I did not find anything redeeming about this movie other than some of the attractive women.<br /><br />Never have I felt that a rating was this misleading. I was interested by its premise but scared off by everything else. Of course see it if you want, but I just didn't want anyone else to get their hopes up/waste their time. <br /><br />Maybe it is just me... Probably not.
145	pos	envy is not as funny as i thought it would initially be, but after some of the reviews i read i found it to be much funnier than people was giving it props for, now true its not a gag a minute movie like zoolander or dodgeball, but ben stiller and jack black work well with each other and christopher walken is as great as ever, so the story is about jack black's character inventing a spray that makes dog pooh disappear, obviosly ben wants no part of it, but when the product makes jack black rich ben stiller starts to see the envy, its not great by all means and both ben stiller and jack black have funnier and better movies under their belt, but if your a fan of either i recommend this as its still a funny flick and i laughed my ass off quite a few times, as a big fan of ben stiller id have to say this is a lesser stiller but still great fun, give it a watch
146	neg	"What's with the murky video in the beginning and sporadically throughout the movie? It's like someone put muddy water on the camera lens.<br /><br />The violence and nudity might turn some people off but, that, along with the mostly bad acting is what makes a good cult movie I suppose.<br /><br />My favorite line is delivered by Tarquin the Vampire, ""Alas, your breed is dumb."" Okay, no one should ever say ""alas"" in a movie line unless they're English and living in the 18th century.<br /><br />The acting by the Van Helsing character and bad girl ""Rally"" isn't bad. I also liked Master Little played by Ron Little. Wicked martial arts! Don't take it too seriously and you'll enjoy it."
147	neg	"This movie was promising: my favorite actor in a historical drama during the Independence war. It had memories from ""Dances With Wolves"" for the big prairies, Indians, military fights & from ""Barry Lyndon"" for the British & candles lights atmospheres...<br /><br />Unfortunately, the script is awful: the continuity of the story is lacking (cuts with ""5 months later""; ""3 years later"") & the romance is so ridiculous that it's hard to believe in it: America is a big country but the characters kept bumping at each other; Above all, wait for the ending & you understand how to kill a story (imagine the same in ""Titanic"").<br /><br />Sometimes, a bad script is saved by a brilliant filmmaker. Unfortunately bis, Hudson is a poor one. He has already committed ""Greystoke"" and i find again the same flaws: no dynamic in scenes, in editing, in scoring: it is long, dull, flat....<br /><br />I knew that this movie was a disaster for Pacino's career: now i understand. Finally, this last movie for 2006 is in the vein of this year for me: A painful one..."
148	neg	Very businesslike authority with little responsibility and only a desire to keep his/her name clean - check. A veteran cop that has bad relationship with his family - check. Mafia guys that while criminals, want to do something good vigilante style - check. A sociopath and loyal mafia guy not hesitant to kill people to make an example - check. Cops' methods being less effective than the mafia guy's brutal yet very effective methods - check. A corrupt cop tying the authority, the criminals and the police together - check.<br /><br />Slow motion and/or jerky frame rates for showing what the actor's reaction can't - check. A serial killer whose background is explained in far too much detail, esp. using childhood abuse as the reason for everything - check. A child spree killer that is very, very non-menacing - check. Foreshadowing of the veteran cop's moral values not being what the killer deserves in the movie's and the majority of characters' opinion - check. Morally ambiguous and predictable ending thanks to the foreshadowing and the good veteran cop's coming to terms he should submit to the vigilante attitude of the majority of the characters - check.<br /><br />Recently saw this on TV and decided to endure it because it had Dennis Hopper in it and I could not sleep - check. Realized that was a mistake and should just have stared at the ceiling - check.
149	neg	there was some truth to this movie. I remember a story reported 15 to 20 years ago of 4 fisherman finding a body in the water and they chose not to report it until their trip was finished. I also recall they were charged with interfering with a corpse (or some such charge). I'm not sure if it was in Australia. The viewers outside of Australia must think we live in a country full of rapists and serial murders. Wolf Creek and this film would encourage this perception. The film itself reminded me of A Simple Plan. But as far a being one of the best Australian films ever, as someone claimed, I can't be that generous. Put it this way, I wouldn't bother watching it again.
150	pos	Dream Quest was a surprisingly good movie. There were some noticeable goofs, but that can be expected in a movie like this that was made in such a short time. I did not feel any urge to fast forward during the movie and I found it pretty entertaining. It gets kind of silly at times, but overall I recommend it. They probably used up all the glitter in the nearby stores, and some of the costume designs were pretty good.
151	pos	"""Casomai"" is a masterful tale depicting the story of a young couple who wade through the murky waters of marriage. The story is very believable in telling the strange see-saw between oblivion and continuous interference by others, which is fairly typical in Italy (one may wonder whether such happenings are different elsewhere, though). Pavignano and D'Alatri were very good at writing, and that is one of the strong points of the movie. Acting by Stefania Rocca and Fabio Volo is sober and gripping. And the figure of the sympathetic priest is funny and well-rounded. All in all, a truly deserving movie, probably one of the best Italian movies of the year."
152	neg	Here again is yet another Diane Lane movie where she cheats on her husband. Is this the only role she knows how to play? This time it's set in 1969 and she cheats on her husband with the blouse man. I am so not surprised because that is so very predictable. Then her husband gets mad and throws the milk. I wouldn't be surprised if she slept with the milkman as well. I wouldn't be surprised if she slept with the ice cream man too because this is a very boring movie. Then after some milk throwing, she says sorry and sees the blouse man again. Duh. Then while she is making it with him, her son gets stung by wasps. My mom always told me not to throw rocks at a wasps nest. This kids mom didn't have time to tell him that, she was too busy with the blouse man.
153	neg	Not as bad, as it's credited to being (Hooper's done far worse) more so disappointing for me. Such an imaginative concept, which is never really tapped in to by Hooper with his economical direction and even less so in the smoky (excuse the pun) writing. It goes so sinister and over-the-top in a dead serious tone, becoming ridiculous and unfocused letting the whole pessimistic mystery / conspiracy-laced narrative being easily telegraphed to end on something completely abrupt. Because of that, the pacing goes on to be rather sluggish and Brad Dourif (cool to see him in a leading role) seems to struggle with an off-balanced performance, despite etching out a bemusedly quirky intensity to his off-colour character. Even though it's cheaply done, there's a competent technical attitude to it. However it doesn't seem to go anywhere out of the ordinary with its idea and wants to plaster in nasty jolts (which some do work) and strikingly steaming special effects (flames, flames everywhere) instead. Hooper does display some stylishly frenetic imagery (more so towards the latter end), and the camera-work is swiftly manoeuvred and the beaming score is titillating. The performances are bit all over the shop with the appearances of William Prince, Cynthia Bain, Dey Young, Jon Cypher and Melinda Dillon. Also Geroge Buck Flower and John Landis have small, but amusing cameos especially Landis. Nothing surprises, but it's passably engaging.
154	neg	"I bought this DVD without any previous reference but the names of John Huston, Raquel Welch, Mae West and Farrah Fawcett on its cover. I found the Brazilian title very weird, but I decided to watch expecting to see a funny comedy maybe like ""Switch"". However the non-sense story is awful and hard to be described. Myron Breckinridge (Rex Reed) is submitted to a surgery to change his sex in Copenhagen and he returns to Hollywood telling that she is to be Myra Breckinridge (Raquel Welch) and claiming half the property of his uncle Buck Loner (John Huston). Along the days, Myra and her alter-ego Myron corrupt a young couple in her uncle's academy with kinky sex. In a certain moment, the messy screenplay is so confused that I believe the whole story was only a mind trip of Myron induced by the accident. Unfortunately the beauties of Raquel Welch and Farrah Fawcett are not enough to hold this flick. My vote is three.<br /><br />Title (Brazil): ""Homem & Mulher Até Certo Ponto"" (""Man & Woman Up to a Point"")"
155	neg	I saw this movie in NEW York city. I was waiting for a bus the next morning, so it was 2 or 3 in the morning. It was raining, and did not want to wait at the PORT AUTHORTY. So I went across the street and saw the worst film of my life. It was so bad, that I chose to stay and see the whole movie,I have yet to see anything else that bad since. The year was 69,so call me crazy. I stayed only because I could not belive it.........
156	neg	"I see quite a few positive reviews on this board, trying to revive this film from its lackluster status and starting a cult following. I see the usual ranting--""I guess this movie is just not for the easily offended,"" ""This movie is not Shakespeare,"" etc. Guess what? Neither was ""Road Trip""! And I laughed my a** off during that movie! There's a way to make a crude, tasteless comedy and deliver laughs; and there's a way to...just make it crude and tasteless. ""Whipped"" tries to be ""Swingers"" without the wit or intelligence. It seems to have been written through the puerile eyes of a 14-year-old boy. For God's sake, the characters in this movie are supposed to be white-collar, upright citizens--and they talk like some of the idiots I knew in freshman year of high school! The dialogue is laced--more like drowned--with four-letter words. You would think that people of their status would have SOME degree of intelligence--and a more extensive vocabulary. Just watch a Whit Stillman film and you'll see the difference. Not to mention the fact that the dialogue sounds totally unrealistic and downright cartoonish. If you know any successful, white-collar businessmen who speak like the characters in this movie--please let me know and introduce me to them. Their annoying sexual banter is equivalent to that of standard locker room chat among teens just arriving at puberty. There is absolutely NO insight into relationships, sex or...anything!!! It's just a poor excuse to showcase an array of extremely--and don't take the word ""extremely"" for granted, because I mean it with all my heart--crude gags. These are gags with no substance. Gags that are meant more for groans than laughs. The scene at the end between Amanda Peet and her girlfriends was totally un-called for and totally unconvincing. There are some movies that involve interaction among females that were written by (straight) men and play out wonderfully. This scene involves a barrage of sexual metaphors and gestures. It involves the kind of dialogue you can never imagine leaving a woman's mouth. It was one of those noticeably-written-by-a-guy scenes. I wasn't believing it for a second. <br /><br />""Whipped"" is purely a sick male fantasy that's as flat as it is annoying. I got (very) few laughs out of this utterly forgettable comedy, and those were probably a result of desperation. When you're not laughing for a long period of time, you desperately look for humor in the most trivial things. So I wouldn't mark that down as a positive."
157	neg	An absolutely wretched waste of film!! Nothing ever happens. No ghosts, hardly any train, no mystery, no interest. The constant and BRUTAL attempts at comedy are painful. Everything else is pathetic. The premise is idiotic: a bunch of people stranded in the middle of no-place, because their train was held up for less than 3 minutes. What? And the railroad leaves them no place to stay, in a heavy storm? I think not. Oh, they can walk 4 miles across the dead-black fields. umm, yeah. Sure. Or, they can force themselves on the railroad's hospitality, and stay at the 'haunted' train station. A station which proved to be nothing but DEADLY BORING, utterly without ghosts, interest, or plot.<br /><br />So very terribly dull that this seems impossible.<br /><br />This ought to be added to the LOST FILMS list !! aargh !!
158	pos	"No sense going over the story since enough reviewers have done that. Here's a few different slants on it from one of those ""religious nuts,"" as one bigoted reviewer puts it so tolerantly. <br /><br />1) ""Baby Face"" (1933) offers perhaps THE classic example ever put on film of how women can manipulate men with sex. There is a lot of truth to what Barbara Stanwyck demonstrates in this film: look cute, bat your eyelashes, offer your body for free.....and men will fall over themselves to help you out with whatever you want.<br /><br />In this case, it was job advancement with the ultimate goal of money.....lots of it. At least four men in this film do provide just that, even if it ruins their lives in the process. <br /><br />2) The ending - which many of the reviewers here seemed to hate - gives another great message: all the money and material goods in the world won't make a person feel fulfilled. A sad comment that so many ""critics"" here would rather have immoral messages, preferring sleaze over substance. No surprise, I guess.<br /><br />Any way you look at it, the movie is entertaining start-to-finish and Stanwyck has some great lines, particularly in the beginning when she tells off her crude father and his unruly bar customers. At a little over 70 minutes, this film moves at a fast pace and is over before you know it."
159	neg	"This movie should have never been made.<br /><br />What a shame of the budget.<br /><br />Please hire convincing actors, and make a proper movie. Very thin plot, and unconvincing lines. Almost hilarious, and that is a shame for an action movie.... <br /><br />Definitely not worth watching.<br /><br />They keep replaying the same ""shots"" of an Stealth airplane flying away. You have seen it ones, and that was not worth re-running 3 or 4 times.<br /><br />It is time for Steven Seagal to retire from movie-making.<br /><br />His movies are getting worser every time.<br /><br />Black Dawn, and Submerged were already bad, but this movie is even worse."
160	neg	"Martin Weisz, who directed the solid ""Rohtenburg"", will be taking the heat, with Wes Craven, for another shabby ""The Hills Have Eyes 2"". The memory of the legendary original, which boasted an unbelievable storyline and a dog having a flashback, will be erased forever by this more technically polished remake (in name only). A bunch of National Guardsmen (and women) are sent to a desert research area surrounded by hills filled with mutants. One by one the weekend soldiers are picked off. That's it. There is some hardcore violence and a reasonably brutal rape scene, but there is precious little else to get excited about. The film's ""heroes"" are the usual bunch of clichés and the mutants, a far cry from Craven's original ""family"", mostly resemble Brian Thompson from ""Cobra"" coupled with some creatures Stan Winston had left over from the ""Wrong Turn"" shoot. Much of the action takes place in caves, ala ""The Descent"", and is well shot by Sam McCurdy. A laughable aspect is Wes and Jonathan Craven's addition of a sympathetic mutant who skulks around his cave like Leatherface in Hooper's original ""Chainsaw"". Weisz will be blamed for this dull debacle, but he's not really at fault because he does his best to maintain suspense and squeeze some freshness out of the contrived situations. Not a fan, unfortunately."
161	neg	"I being of Puertorican descent, had mixed fillings about this ""documentary"". First I was offended that Ms. Perez compared Senor Campos to Che Guevarra. Also just a point of fact,Mr. John Leguzaimo is not of Puertorican descent.His parents came from Columbia. Whomever did research on this was not very accurate. I feel that the future of our race rests on education. This message should have been resounding throughout this film, Education is our road to freedom and power I think any future endeavors of this production team should make this their focus.In my opinion,this film swayed toward an anti-American sentiment."
162	pos	This movie deals with one of the most feared geriatric diseases among the aging today. As one who has encountered a number of families who are facing the potential of Alzheimer's or who are in the formative stages, I would suggest that every health care giver recommend this movie to any family facing the trauma of this disease. The movie is designed primarily to speak to the family of the patient and reaches into the very heart of the struggle. Casting is excellent and the dramatic portrayal is outstanding with a very commanding plot line.
163	neg	I've been largely convinced to write this review for a number of reasons:<br /><br />1) This is, without doubt, the worst film i've ever seen 2) Unless it gets more reviews it will not be listed in the all time worst films list - which it deserves to be 3) I was kinda lucky - i paid five pound for it. i've seen it in shops for 15 pound. DON NOT PAY THAT MUCH FOR THIS FILM! You will be very angry 4) There are a lot of films out there in the horror genre that are not given a fair rating (in my opinion) and giving this film a higher rating than them is criminal<br /><br />The plot summary: a guy with no friends meets a tramp who promises the world - well, the magic ability to appear to everybody else like somebody else. Our hero cunningly turns into a teenage girl and joins their gang - sitting on swings, baby-sitting. He kills them one by one until he is tracked and found by the police.<br /><br />Why is it so bad? To begin with the acting is VERY VERY bad. Someone else compared it to a school production. No, this is worse than any acting i've seen on a school stage.<br /><br />I've bought a number of these previously banned films from the DVD company vipco and not been as disappointed as i was at this. okay, the acting is bad but the film fails to deliver in every other sense. What was the point in making this film when there isn't even any gore! okay, no gore. What else can a film like this offer? Breats? No, not even any titillation!<br /><br />it's true this film may have a certain charm in its unique naffness but any potential buyer/watcher of this film should be fairly advised that this film is, at best, worth only one out of ten.
164	pos	"I simply can't get over how brilliant the pairing of Walter Matthau and Jack Lemmon is. It's like the movie doesn't even need additional characters because you can never get tired of the dialog between these two.<br /><br />Lemmon had already been in several well-known films like Mr. Roberts and The Apartment and Matthau was fresh off his Oscar win for The Fortune Cookie (another Billy Wilder film also with Lemmon). That particular movie wasn't as great as this one because the story couldn't sustain such a long running time (I think it was almost 2 hours). However, this goes by at a brisk hour and a half, even though the introduction of the events leading up to Lemmon ending up at Matthau's apartment is a tad long (so was this sentence). That's a minor quibble though and for the rest of the running time you have a marvelous time.<br /><br />I have already written a comment about how the follow-up to this film sucked and I won't go deeper into that. The reason why this is such a joy is probably that the movie was made just as the innocence of American movies was beginning to fade fast into oblivion. There are some sexual references but they are dealt with in such an innocent way that you couldn't even get a ""Well, I never..."" out of the most prudish person out there. It is kind of fun to see a movie from a long lost era and that was probably why the sequel didn't work because you had Matthau and Lemmon say quite a few f-words and that just doesn't fit them.<br /><br />Of course, now they are both gone and you can just be happy that you still can enjoy them in a marvelous film like this. I think the only male actor in this film who is still alive is John Fiedler. Edelman died recently. So there you have it. Simply one of the best comedies and films ever.<br /><br />Add: I have just learned recently that John Fiedler has died so to all the fans of him I am deeply sorry. I didn't mean any disrespect and I will try to be more careful of what I am blah blah blahing next time."
165	pos	Otto Preminger's Dana Andrews cycle of films noirs are among the (largely) unsung jewels of the genre. Because they lack paranoia, misogyny or hysteria, they may have seemed out of place at the time, but the clear-eyed imagery, the complex play with identity, masculinity and representation, the subversion of traditional psychological tenets, the austere, geometrical style all seem startlingly modern today, and very similar to Melville. The lucid ironies of this film are so loaded, brutal and ironic that the 'happy' ending is one of the cruellest in Hollywood history. Brilliant on the level of entertaining thriller as well, tense, and packed with double-edged dialogue.
166	neg	Richard Dix is a big, not very nice industrialist, who has nearly worked himself to death. If he takes the vacation his doctors suggest for him, can he find happiness for the last months of his life? Well, he'll likely be better off if he disregards the VOICE OF THE WHISTLER.<br /><br />This William Castle directed entry has some great moments (the introduction and the depiction of Richard Dix's life through newsreel a la Citizen Kane), and some intriguing plotting in the final reels. Dix's performance is generally pretty good. But, unfortunately, the just does not quite work because one does not end up buying that the characters would behave the way that they do. Also, the movie veers from a dark (and fascinating beginning) to an almost cheerful 30s movie like midsection (full of nice urban ethnic types who don't mind that they aren't rich) and back again to a complex noir plot for the last 15 minutes or so.<br /><br />This is a decent movie -- worth seeing -- but it needed a little more running time to establish a couple of the characters and a female lead capable of meeting the demands of her role.
167	neg	I wont take too much time here, just wanted to state that Darkman 3 is awesome. I have all 3 on DVD, added these to my collection of DVD movie sets. Darkman ranks up there with the best, like Indiana Jones, Aliens, Star Wars, Die hard, you get the point. There isn't too many good horror, thriller, sets out there. Many thanks to the whole crew, and set for giving us the Darkman trilogy. By the way if your wondering how I came across this one on DVD. I purchased it through the internet, it is however region 4, as you know most US DVD players are region 1. If you own a Sony Playstation 2, you have the best DVD player since it is an all region player. Just go to set up then choose witch region setting you want ( 1-9 ).
168	neg	"Seeing as I hate reading long essays hoping to find a point and being disappointed, I will first tell everyone that this movie was terrible. Downright terrible. And not, surprisingly for the reasons mentioned in the first review. I thought I might agree with him, seeing as he gave the movie the rank it deserved, but was sorrowfully rebuked upon reading what he said. I am quite ashamed to be taking the same side as someone who commented that the movie ""definitely lacks good-looking females."" Let me be the first to say, ""Wow! that was definitely some serious in-depth reviewing there. My mind can hardly comprehend the philosophical musings about this movie."" Seriously though, a lack of ""good-looking females"" shouldn't be considered an essential to a movie. If you're desperate enough for ""good-looking females"" you should really watch other types of movies, not necessarily falling into the sci-fi category."
